routing,office_code,fbr,record_type,change_date,new_routing,name,address,city,state,zip,zip_ext,area_code,prefix,suffix,status_code,master_state
291974178,O,091000080,2,010312,291981255,MINNESOTA VALLEY FEDERAL CU,PO BOX 4399,MANKATO,MN,56002,0000,507,387,3055,1,
291974194,O,091000080,1,091714,000000000,NORTHERN ENERGY FCU,210 E LIME ST,MANKATO,MN,56001,0000,507,387,9685,1,
291974204,O,091000080,1,050316,000000000,CENTRAL MINNESOTA CREDIT UNION,PO BOX 190,ST JOSEPH,MN,56374,0000,320,256,3669,1,
291975245,O,091000080,2,052316,291973454,MEMBERS COOPERATIVE CREDIT UNION,101 14TH STREET,CLOQUET,MN,55720,1900,218,878,3675,1,
291975258,O,091000080,1,110314,000000000,SPIRE CREDIT UNION,2025 LARPENTEUR AVENUE WEST,FALCON HEIGHTS,MN,55113,0000,651,215,3500,1,
291975326,O,091000080,1,020106,000000000,FEDERATED E C U,1929 S. CEDAR AVENUE,OWATONNA,MN,55060,0000,507,455,5430,1,
291975355,O,091000080,1,040201,000000000,HOME TOWN FEDERAL CREDIT UNION,2400 WEST BRIDGE ST,OWATONNA,MN,55060,5003,507,451,3798,1,
291975384,O,091000080,1,022508,000000000,PROCTOR FEDERAL CU,410 2ND AV,PROCTOR,MN,55810,2206,218,628,2841,1,
291975423,O,091000080,1,082013,000000000,RED WING CREDIT UNION,3303 N SERVICE DRIVE,RED WING,MN,55066,0000,651,388,7133,1,
291975465,O,091000080,1,032509,000000000,THINK MUTUAL BANK,5200 MEMBERS PARKWAY NW,ROCHESTER,MN,55901,0000,800,288,3425,1,
291975478,O,091000080,1,013106,000000000,MAYO EMPLOYEES FCU,130 23RD AVENUE SW,ROCHESTER,MN,55902,0000,507,535,1460,1,
291975481,O,091000080,1,020413,000000000,FIRST ALLIANCE CREDIT UNION,320 ALLIANCE PLACE NE,ROCHESTER,MN,55906,0000,507,288,0330,1,
291975504,O,091000080,2,020413,291975481,FIRST ALLIANCE CREDIT UNION,320 ALLIANCE PLACE NE,ROCHESTER,MN,55906,0000,507,288,0330,1,
291975601,O,091000080,1,082115,000000000,ENERGY SERVICES FEDERAL CREDIT UNION,SUITE 101,SAINT CLOUD,MN,56301,0000,320,255,8687,1,
291975614,O,091000080,1,020909,000000000,STARCOR CREDIT UNION,14267 BANK ST,BECKER,MN,55308,0000,763,262,9888,1,
291975630,O,091000080,2,020112,096081729,CATHOLIC UNITED FINANCIAL CU,NORTH STE 202,ST PAUL,MN,55126,0000,651,765,4132,1,
291975643,O,091000080,1,070116,000000000,ST CLOUD FEDERAL CREDIT UNION,3030 SOUTH FIRST STREET,ST CLOUD,MN,56301,0000,320,252,2634,1,
291975656,O,091000080,1,030602,000000000,ST CLOUD FEDERAL CREDIT UNION,3030 SOUTH FIRST STREET,ST CLOUD,MN,56301,0000,320,252,2634,1,
291975672,O,091000080,1,040710,000000000,GREAT RIVER FEDERAL CREDIT UNION,4 NORTH SECOND AVE,SAUK RAPIDS,MN,56379,0000,320,252,3507,1,
291976493,O,091000080,1,030716,000000000,SOUTHPOINT FINANCIAL CREDIT UNION,924 MAIN STREET EAST,SLEEPY EYE,MN,56085,0000,877,794,6712,1,
292070806,O,091000080,1,101514,000000000,OPPORTUNITY BANK OF MONTANA,1400 PROSPECT AVENUE,HELENA,MT,59604,0000,406,442,3080,1,
292077511,O,091000080,1,021413,000000000,HELENA COMMUNITY CREDIT UNION,PO BOX 159,HELENA,MT,59624,0000,406,443,5400,1,
292077566,O,091000080,1,031416,000000000,VOCAL CREDIT UNION,2910 PROSPECT AVENUE,HELENA,MT,59604,0000,406,442,1421,1,
292077618,O,091000080,1,021012,000000000,ROCKY MOUNTAIN CREDIT UNION,3400 NORTH MONTANA AVE,HELENA,MT,59602,0000,406,447,1104,1,
292081248,O,091000080,1,121916,000000000,MILLENNIUM CORPORATE CREDIT UNION,8615 W FRAZIER,WICHITA,KS,67212,0000,316,721,2600,1,
292176661,O,091000080,1,042010,000000000,SOUTHWEST MT COMMUNITY FED CU,1035 W PARK,ANACONDA,MT,59711,0000,406,563,8484,1,
292176674,O,091000080,1,022703,000000000,DEER LODGE CTY SCHOOL EFCU,110 OAK STREET,ANACONDA,MT,59711,0000,406,563,7208,1,
292176690,O,091000080,1,021209,000000000,FALLON COUNTY CREDIT UNION,16 SEWALL AVE,BAKER,MT,59313,0000,406,778,2920,1,
292176700,O,091000080,1,081998,000000000,BIG SKY FEDERAL CU,990 GRAND AVENUE,BILLINGS,MT,59102,3302,406,252,2527,1,
292177071,O,091000080,1,061703,000000000,MCCONE COUNTY FED CU,PO BOX 79,CIRCLE,MT,59215,0079,406,485,2288,1,
292177107,O,091000080,1,030309,000000000,BITTERROOT COMMUNITY FED CREDIT UN,P.O. BOX 467,DARBY,MT,59829,0467,406,821,3171,1,
292177136,O,091000080,2,060110,292977789,COMMUNITY 1ST FCU,2905 MAIN STREET,MILES CITY,MT,59301,2946,406,234,2550,1,
292177165,O,091000080,1,122392,000000000,FORT PECK COMNTY FED C U,P.O. BOX 214,FORT PECK,MT,59223,0214,406,526,3223,1,
292177217,O,091000080,1,062014,000000000,GLENDIVE BN FEDERAL CR UN,509A N. MERRILL AVENUE,GLENDIVE,MT,59330,0000,406,377,4250,1,
292177233,O,091000080,1,032210,000000000,MDU EMPLOYEES FCU,800 N MERRILL AVE,GLENDIVE,MT,59330,0000,406,377,8883,1,
292177453,O,091000080,1,030409,000000000,TRICOUNTY FEDERAL CREDIT UNION,PO BOX 531,HARLOWTON,MT,59036,0000,406,632,4357,1,
292177709,O,091000080,1,030493,000000000,KOOTENAI VALLEY FED CR UN,PO BOX 636,LIBBY,MT,59923,0000,406,293,6421,1,
292177725,O,091000080,1,121710,000000000,LINCOLN COUNTY CU,714 W 6TH STREET,LIBBY,MT,59923,0000,406,293,7771,1,
292177770,O,091000080,1,021607,000000000,MILES CITY FED C U,2515 MAIN STREET,MILES CITY,MT,59301,0000,406,234,5458,1,
292177851,O,091000080,1,042110,000000000,MM EMPLOYEES FEDERAL CREDIT UNION,2000 S RUSSELL STE 6,MISSOULA,MT,59801,0000,406,541,6628,1,
292177864,O,091000080,2,120114,292978005,PARK SIDE CREDIT UNION,1300 BAKER AVE,WHITEFISH,MT,59937,0000,406,862,2652,1,
292177877,O,091000080,1,041212,000000000,ST PATS EMPL FCU,500 W BROADWAY,MISSOULA,MT,59802,0000,406,329,5665,1,
292177932,O,091000080,1,021695,000000000,DANIELS SHERIDAN FCU,P.O. BOX 1160,SCOBEY,MT,59263,1160,406,487,5391,1,
292177945,O,091000080,1,030609,000000000,SHELBY COMMUNITY FEDERAL CREDIT UN,121 1ST AVE SE,SHELBY,MT,59474,0000,406,434,2848,1,
292178012,O,091000080,1,032609,000000000,WHITEFISH CU,300 BAKER AVE,WHITEFISH,MT,59937,0000,406,862,3525,1,
292970744,O,091000080,1,022013,000000000,GLACIER BANK-WESTERN SECURITY DIV,PO BOX 2508,BILLINGS,MT,59103,0000,406,238,8820,1,
292970757,O,091000080,1,032916,000000000,PIONEER FEDERAL S&L,32 N. WASHINGTON ST.,DILLON,MT,59725,0000,406,683,5191,1,
292970825,O,091000080,1,041814,000000000,GLACIER BANK,3320 DREDGE DRIVE,HELENA,MT,59602,0000,406,495,2628,1,
292970841,O,091000080,1,041315,000000000,UMPQUA BANK,17555 NE SACRAMENTO ST,PORTLAND,OR,97230,0000,866,203,9569,1,
292970854,O,091000080,1,022013,000000000,GLACIER BANK-WESTERN SECURITY DIV,PO BOX 2508,BILLINGS,MT,59103,0000,406,238,8820,1,
292976751,O,091000080,1,071808,000000000,MONTANA HEALTH FCU,PO BOX 2376,BILLINGS,MT,59103,0000,406,259,2000,1,
292976764,O,091000080,1,091615,000000000,BILLINGS FEDERAL CREDIT UNION,2522 4TH AVE N,BILLINGS,MT,59101,0000,406,248,1127,1,
292976845,O,091000080,1,030592,000000000,RIMROCK CREDIT UNION,952 CENTRAL AVE,BILLINGS,MT,59102,0000,406,248,3685,1,
292976861,O,091000080,1,020813,000000000,VALLEY FEDERAL CR UN,PO BOX 20417,BILLINGS,MT,59104,0000,406,655,5078,1,
292976874,O,091000080,2,040610,292977666,ALTANA FEDERAL CREDIT UNION,1111 24TH STREET W,BILLINGS,MT,59102,0000,406,651,2328,1,
292976968,O,091000080,1,032210,000000000,BUTTE COMMUNITY FCU,2901 GRAND AVE,BUTTE,MT,59701,6128,406,723,8284,1,
292976971,O,091000080,1,030209,000000000,MOUNTAIN WEST FEDERAL CR UN,400 EAST PARK,BUTTE,MT,59701,0000,406,782,9760,1,
292976984,O,091000080,1,082615,000000000,NORTHWESTERN ENERGY EMPLOYEES FCU,PO BOX 3529,BUTTE,MT,59702,0000,406,782,2139,1,
292977006,O,091000080,2,100316,292077618,ROCKY MOUNTAIN CREDIT UNION,3400 NORTH MONTANA AVE,HELENA,MT,59602,0000,406,447,1104,1,
292977019,O,091000080,1,020614,000000000,MILE HIGH FEDERAL CR UN,3410 MONROE AV,BUTTE,MT,59701,3152,406,782,8341,1,
292977022,O,091000080,1,030215,000000000,HORIZON CREDIT UNION,SUITE 300,SPOKANE VALLEY,WA,99216,0000,509,928,6494,1,
292977116,O,091000080,1,121897,000000000,HIGH PEAKS FEDERAL CREDIT UNION,PO BOX 29,DILLON,MT,59725,0029,406,683,4373,1,
292977158,O,091000080,2,080315,292077511,HELENA COMMUNITY CREDIT UNION,PO BOX 159,HELENA,MT,59624,0000,406,443,5400,1,
292977200,O,091000080,1,052512,000000000,BADLANDS FEDERAL CREDIT UNION,302 W TOWNE ST,GLENDIVE,MT,59330,0000,406,377,4442,1,
292977226,O,091000080,1,022315,000000000,BADLANDS FEDERAL CREDIT UNION,302 W TOWNE ST.,GLENDIVE,MT,59330,0000,406,377,4442,1,
292977242,O,091000080,1,030308,000000000,MONTANA FEDERAL CU,901 8TH AVE S,GREAT FALLS,MT,59405,0000,406,727,2210,1,
292977271,O,091000080,1,102804,000000000,THE FAMILY FIRST FEDERAL CR UN,PO BOX 6587,GREAT FALLS,MT,59406,0000,406,727,7575,1,
292977297,O,091000080,1,041999,000000000,RUSSELL COUNTRY FEDERAL CREDIT UNION,810 1ST AV S BX 2605,GREAT FALLS,MT,59403,0000,406,761,2880,1,
292977307,O,091000080,1,051013,000000000,EMBARK FEDERAL CREDIT UNION,1500 RIVER DR N,GREAT FALLS,MT,59401,0000,406,727,7300,1,
292977336,O,091000080,1,021407,000000000,MONTANA FEDERAL CU,901 8TH AVENUE SOUTH,GREAT FALLS,MT,59405,0000,406,727,2210,1,
292977349,O,091000080,1,022108,000000000,1ST LIBERTY FEDERAL CU,6200 3RD AVE N,GREAT FALLS,MT,59403,0000,406,761,8300,1,
292977420,O,091000080,1,031711,000000000,RAVALLI COUNTY FEDERAL CREDIT UNION,501 N 1ST ST,HAMILTON,MT,59840,0000,406,363,4631,1,
292977462,O,091000080,1,040710,000000000,BEAR PAW CREDIT UNION,201 SECOND STREET,HAVRE,MT,59501,0000,406,265,9626,1,
292977640,O,091000080,2,030309,292978005,PARK SIDE FEDERAL CREDIT UNION,1300 BAKER AVE,WHITEFISH,MT,59937,0000,406,862,2652,1,
292977653,O,091000080,1,020805,000000000,SEG FEDERAL CREDIT UNION,617 S.E. 4TH STREET,LAUREL,MT,59044,0069,406,628,7711,1,
292977666,O,091000080,1,070709,000000000,ALTANA FEDERAL CREDIT UNION,3212 CENTRAL,BILLINGS,MT,59102,0000,406,651,2328,1,
292977679,O,091000080,1,070708,000000000,FERGUS FEDERAL CREDIT UNION,106 EAST JANEAUX,LEWISTOWN,MT,59457,0000,406,535,7478,1,
292977747,O,091000080,1,021605,000000000,SKY FEDERAL CREDIT UNION,111 NORTH B STREET,LIVINGSTON,MT,59047,4701,406,222,1750,1,
292977789,O,091000080,1,022604,000000000,COMMUNITY 1ST FEDERAL CREDIT UNION,2905 MAIN STREET,MILES CITY,MT,59301,2946,406,234,2550,1,
292977831,O,091000080,1,113012,000000000,HORIZON CREDIT UNION,13224 E MANSFIELD AV STE 300,SPOKANE VALLEY,WA,99216,0000,800,582,5316,1,
292977899,O,091000080,1,020713,000000000,MISSOULA FEDERAL CREDIT UN,3600 BROOKS ST,MISSOULA,MT,59801,7360,406,523,3345,1,
292977954,O,091000080,1,042910,000000000,RICHLAND FEDERAL CU,201 WEST HOLLY STREET,SIDNEY,MT,59270,4120,406,482,2704,1,
292978005,O,091000080,1,031114,000000000,PARK SIDE CREDIT UNION,1300 BAKER AVE,WHITEFISH,MT,59937,0000,406,862,2652,1,
292978034,O,091000080,1,021194,000000000,WOLF POINT FEDERAL CREDIT UNION,P.O. BOX 426,WOLF POINT,MT,59201,0000,406,653,2880,1,
296075522,O,091000080,1,031607,000000000,WAKOTA FEDERAL CREDIT UNION,1151 SOUTHVIEW BLVD,SOUTH ST PAUL,MN,55075,0000,651,451,3330,1,
296075535,O,091000080,1,053008,000000000,HEARTLAND CREDIT UNION,5500 SOUTH ROBERT TRAIL,INVER GROVE HEIGHTS,MN,55077,0000,651,451,1612,1,
296075564,O,091000080,1,100206,000000000,FIRST PACE CREDIT UNION,161 MARIE AVENUE EAST,WEST ST. PAUL,MN,55118,0000,651,451,8495,1,
296075726,O,091000080,1,020403,000000000,RIVERVIEW CREDIT UNION,115 HARDMAN AVENUE SOUTH,SOUTH ST PAUL,MN,55075,0000,651,224,4631,1,
296075755,O,091000080,1,013017,000000000,IDEAL CREDIT UNION,8499 TAMARACK ROAD,WOODBURY,MN,55125,0000,651,770,7000,1,
296075807,O,091000080,1,031811,000000000,CARPENTERS CREDIT UNION,720 OLIVE ST,ST PAUL,MN,55130,0000,651,287,2483,1,
296075810,O,091000080,1,022208,000000000,CITY & COUNTY CREDIT UNION,1659 COPE AVE EAST,MAPLEWOOD,MN,55109,0000,651,225,2700,1,
296075823,O,091000080,1,020713,000000000,TOPLINE FEDERAL CREDIT UNION,9353 JEFFERSON HIGHWAY,MAPLE GROVE,MN,55369,1228,763,391,0823,1,
296075852,O,091000080,1,110116,000000000,SPIRE CREDIT UNION,2025 LARPENTEUR AVENUE WEST,FALCON HEIGHTS,MN,55113,0000,651,215,3500,1,
296075878,O,091000080,1,020713,000000000,FARM CREDIT EMPLOYEES FCU,SUITE 100,ST PAUL,MN,55101,1809,651,282,8880,1,
296075933,O,091000080,1,090799,000000000,HIWAY FEDERAL CREDIT UNION,111 EMPIRE DRIVE,ST PAUL,MN,55103,1899,651,291,1515,1,
296075991,O,091000080,1,041910,000000000,HBI EMPLOYEES CREDIT UNION,3415 UNIVERSITY AVE,ST PAUL,MN,55114,0000,651,642,4490,1,
296076013,O,091000080,1,021408,000000000,ST PAUL FEDERAL CREDIT UNION,1330 CONWAY ST #200,ST PAUL,MN,55106,0000,651,772,8744,1,
296076042,O,091000080,1,042505,000000000,METROPOLITAN SERVICES CREDIT UNION,"475 ETNA STREET, #10",ST PAUL,MN,55106,5845,651,602,8890,1,
296076068,O,091000080,1,092305,000000000,NOVATION CREDIT UNION,500 IMPERIAL AVENUE,OAKDALE,MN,55128,0000,651,735,9932,1,
296076084,O,091000080,1,020314,000000000,UNITED EDUCATORS CREDIT UNION,6789 UPPER AFTON RD,WOODBURY,MN,55125,0000,651,264,0669,1,
296076123,O,091000080,1,020513,000000000,NSP ST PAUL CREDIT UNION,825 RICE ST,ST PAUL,MN,55117,0000,651,229,2221,1,
296076152,O,091000080,1,110510,000000000,WINGS FINANCIAL CREDIT UNION,14985 GLAZIER AVENUE,APPLE VALLEY,MN,55124,7440,952,997,8038,1,
296076165,O,091000080,1,061115,000000000,PIPEFITTER-STEAMFITTER CU,SUITE 100,WOODBURY,MN,55125,0000,651,227,0771,1,
296076204,O,091000080,1,031317,000000000,SMW FINANCIAL CREDIT UNION,700 APOLLO DRIVE,LINO LAKES,MN,55014,0000,651,747,1500,1,
296076233,O,091000080,1,070511,000000000,MINNESOTA CATHOLIC CREDIT UNION,400 E LITTLE CANADA RD,ST PAUL,MN,55117,0000,651,484,0265,1,
296076262,O,091000080,1,051314,000000000,IDEAL CREDIT UNION,8499 TAMARACK ROAD,WOODBURY,MN,55125,0000,651,770,7000,1,
296076275,O,091000080,1,020509,000000000,CITIES CREDIT UNION,3625 TALMAGE CIRCLE  SUITE 102,VADNAIS HEIGHTS,MN,55110,0000,651,426,3773,1,
296076301,O,091000080,1,101514,000000000,AFFINITY PLUS FEDERAL CU,175 W LAFAYETTE FRONTAGE RD,ST PAUL,MN,55107,0000,651,312,9312,1,
296076330,O,091000080,1,012813,000000000,WINGS FINANCIAL CREDIT UNION,14985 GLAZIER AVE,APPLE VALLEY,MN,55124,0000,952,997,8038,1,
296076343,O,091000080,1,031606,000000000,TRANSIT OPERATIONS FEDERAL CU,725 NORTH 7TH STREET,MINNEAPOLIS,MN,55411,0000,612,338,9985,1,
296076369,O,091000080,1,030812,000000000,UNITY ONE CREDIT UNION,6701 BURLINGTON BOULEVARD,FORT WORTH,TX,76131,0000,817,306,3127,1,
296076385,O,091000080,1,122706,000000000,ASSOCIATED HEALTHCARE CU,SUITE B-10,ST PAUL,MN,55102,0000,651,241,8233,1,
296076408,O,091000080,1,120108,000000000,ST PAUL FEDERAL CREDIT UNION,1330 CONWAY ST #200,ST. PAUL,MN,55106,0000,651,772,8744,1,
296081516,O,091000080,1,020714,000000000,ALLOYA CORPORATE FCU,STE 100,WARRENVILLE,IL,60555,0000,630,276,2716,1,
301070852,O,101000048,1,040593,000000000,ARGENTINE FEDERAL SAVINGS,P. O. BOX 6269,KANSAS CITY,KS,66106,0269,913,831,2004,1,
301071110,O,101000048,1,120611,000000000,FIRST FEDERAL SAVING & LOAN BANK,P.O. BOX 636,OLATHE,KS,66051,0636,913,782,0026,1,
301071592,O,101000048,1,103101,000000000,FIRST FEDERAL BANK,PO BOX 419194,KANSAS CITY,MO,64141,6194,816,241,7800,1,
301071631,O,101000048,1,032017,000000000,NORTH AMERICAN SAVINGS BANK,12498 SO. 71 HWY,GRANDVIEW,MO,64030,0000,816,316,4000,1,
301071709,O,101000048,1,031612,000000000,CLAY COUNTY SAVINGS BANK,1178 W. KANSAS ST.,LIBERTY,MO,64068,0000,816,781,4500,1,
301071712,O,101000048,1,031814,000000000,BANKLIBERTY,9200 NE BARRY RD,KANSAS CITY,MO,64157,0000,816,407,9200,1,
301077839,O,101000048,1,010213,000000000,MAINSTREET CREDIT UNION,13001 W 95TH STREET,LENEXA,KS,66215,0000,913,599,1010,1,
301078540,O,101000048,1,050117,000000000,K C AREA CREDIT UNION,P O BOX 15566,KANSAS CITY,KS,64106,2826,816,936,5050,1,
301078553,O,101000048,1,113009,000000000,CREDIT UNION OF JOHNSON COUNTY,13001 W 95TH STREET,LENEXA,KS,66215,0000,913,599,1010,1,
301078579,O,101000048,1,072816,000000000,CHRIST THE KING FEDERAL CREDIT UNION,5417 LEAVENWORTH ROAD,KANSAS CITY,KS,66104,0000,913,287,8448,1,
301078582,O,101000048,1,112509,000000000,CREDIT UNION OF JOHNSON COUNTY,13001 W 95TH STREET,LENEXA,KS,66215,0000,913,599,1010,1,
301078663,O,101000048,1,010606,000000000,KCK FIREMAN & POLICE CREDIT UNION,1700 NEBRASKA AVENUE,KANSAS CITY,KS,66102,0000,913,321,8792,1,
301078702,O,101000048,1,040811,000000000,KC FAIRFAX FEDERAL CREDIT UNION,104 SUNSHINE ROAD,KANSAS CITY,KS,66115,0000,913,647,9490,1,
301078731,O,101000048,1,033110,000000000,KUMC CREDIT UNION,SUITE 104,SHAWNEE,KS,66216,0000,913,962,8144,1,
301078744,O,101000048,1,061209,000000000,KANSAS CITY P&G EMPLOYEES CU,1900 KANSAS AVE,KANSAS CITY,KS,66105,0000,913,573,0441,1,
301078760,O,101000048,1,082698,000000000,HEALTH CARE EMPLOYEES CREDIT UNION,8919 PARALLEL PARKWAY SUITE 208,KANSAS CITY,KS,66112,0000,913,788,8447,1,
301078773,O,101000048,1,050608,000000000,MIDWEST REGIONAL CREDIT UNION,P.O. BOX 12217,KANSAS CITY,KS,66112,0000,913,334,4200,1,
301078854,O,101000048,1,030113,000000000,UAW MO-KAN FEDERAL CREDIT UNION,3254 BRINKERHOFF RD,KANSAS CITY,KS,66115,0000,913,342,0293,1,
301078870,O,101000048,1,051309,000000000,RELIANCE CREDIT UNION,540 MINNESOTA AVENUE,KANSAS CITY,KS,66101,2704,913,573,9196,1,
301078896,O,101000048,1,010311,000000000,MAINSTREET CU,13001 W 95TH STREET,LENEXA,KS,66215,0000,913,599,1010,1,
301079183,O,101000048,1,081114,000000000,MAINSTREET FEDERAL CREDIT UNION,13001 W 95TH STREET,LENEXA,KS,66215,0000,913,599,1010,1,
301079617,O,101000048,1,030509,000000000,S M FEDERAL CREDIT UNION,P.O. BOX 498,SHAWNEE MISSION,KS,66201,0000,913,831,4555,1,
301080392,O,101000048,1,112000,000000000,R-G FEDERAL CREDIT UNION,128 W MARKEY RD,BELTON,MO,64012,1722,816,331,6600,1,
301080428,O,101000048,1,032213,000000000,CITY CREDIT UNION,2550 S STATE ROUTE 291,INDEPENDENCE,MO,64057,0000,816,252,2415,1,
301080431,O,101000048,1,032913,000000000,INDEPENDENCE TEACHERS CREDIT UNION,STE 3,INDEPENDENCE,MO,64050,0000,816,521,5378,1,
301080583,O,101000048,1,071211,000000000,B & V CREDIT UNION,11401 LAMAR AVENUE,OVERLAND PARK,KS,66211,0000,913,458,2739,1,
301080622,O,101000048,1,110816,000000000,UNITED CONSUMERS CREDIT UNION,1111 E 23RD ST,INDEPENDENCE,MO,64055,0000,816,325,6900,1,
301080664,O,101000048,1,040111,000000000,BURNS & MCDONNELL C.U.,SUITE 624,KANSAS CITY,MO,64114,0000,816,822,3189,1,
301080693,O,101000048,1,032414,000000000,HEARTLAND COMMUNITY CREDIT UNION,406A E BANNISTER ROAD,KANSAS CITY,MO,64131,0000,816,363,2223,1,
301080703,O,101000048,1,031114,000000000,CENTRAL COMMUNICATIONS CREDIT UNION,17811 E US HWY 40,INDEPENDENCE,MO,64055,0000,816,842,0727,1,
301080774,O,101000048,1,082009,000000000,CSD CREDIT UNION,8510 E BANNISTER,KANSAS CITY,MO,64134,0000,816,763,4020,1,
301080790,O,101000048,1,062711,000000000,SUMMIT RIDGE CREDIT UNION,3485 NE RALPH POWELL RD,LEE'S SUMMIT,MO,64064,0000,816,272,6160,1,
301080813,O,101000048,1,040593,000000000,EDISON CREDIT UNION,4200 E FRONT STREET,KANSAS CITY,MO,64120,1039,816,231,3380,1,
301080855,O,101000048,1,031714,000000000,MAZUMA CREDIT UNION,9300 TROOST AVE,KANSAS CITY,MO,64131,0000,816,361,4194,1,
301080923,O,101000048,2,060214,301080392,R-G FEDERAL CREDIT UNION,421 REMINGTON PLAZA CT,RAYMORE,MO,64083,0000,816,783,5900,1,
301080936,O,101000048,1,052010,000000000,HOLY ROSARY CREDIT UNION,533 CAMPBELL ST,KANSAS CITY,MO,64106,1284,816,221,2734,1,
301081016,O,101000048,1,031505,000000000,KANSAS CITY CREDIT UNION,5110 ARARAT DR,KANSAS CITY,MO,64129,0000,816,861,5700,1,
301081045,O,101000048,1,030308,000000000,KC AREA CREDIT UNION,PO BOX 15566,KANSAS CITY,MO,64106,2826,816,936,5050,1,
301081061,O,101000048,1,031017,000000000,GREATER KC PUBLIC SAFETY CU,2800 E. 14TH ST,KANSAS CITY,MO,64127,0000,816,504,2800,1,
301081087,O,101000048,1,031810,000000000,KC TERM EMPL/GUAD CNTR FED CU,1015 AVENIDA CESAR E CHAVEZ,KANSAS CITY,MO,64108,0000,816,842,6473,1,
301081113,O,101000048,1,030306,000000000,CROSS ROADS CREDIT UNION,4226 GARDNER,KANSAS CITY,MO,64120,0000,816,483,4574,1,
301081155,O,101000048,1,080315,000000000,MISSOURI CENTRAL CREDIT UNION,825 NE DEERBROOK,LEE'S SUMMIT,MO,64086,0000,816,246,0002,1,
301081197,O,101000048,1,110117,000000000,MAZUMA CREDIT UNION,9300 TROOST AVE,KANSAS CITY,MO,64131,0000,816,361,4194,1,
301081281,O,101000048,1,070115,000000000,COMMUNITY AMERICA CREDIT UNION,9777 RIDGE DRIVE,LENEXA,KS,66219,0000,800,892,7957,1,
301081294,O,101000048,1,040108,000000000,METROPOLITAN FEDERAL CREDIT UNION,4420 MADISON AVENUE,KANSAS CITY,MO,64111,0000,816,931,4164,1,
301081333,O,101000048,1,040110,000000000,CATHOLIC FAMILY CREDIT UNION,9237 WARD PARKWAY STE 114,KANSAS CITY,MO,64114,0000,816,444,7440,1,
301081362,O,101000048,1,070116,000000000,COMMUNITY AMERICA CREDIT UNION,9777 RIDGE DRIVE,LENEXA,KS,66219,0000,800,892,7957,1,
301081414,O,101000048,1,031811,000000000,UNITED CONSUMERS CREDIT UNION,1111 E 23RD ST,INDEPENDENCE,MO,64055,0000,816,325,6900,1,
301081485,O,101000048,1,032210,000000000,UNITED CONSUMERS CU,2326 S SAVAGE,INDEPENDENCE,MO,64055,0000,816,231,0090,1,
301081508,O,101000048,1,031505,000000000,COMMUNITY AMERICA CREDIT UNION,9777 RIDGE DRIVE,LENEXA,KS,66219,0000,800,892,7957,1,
301081618,O,101000048,1,060512,000000000,COMMUNITY AMERICA CREDIT UNION,9777 RIDGE DRIVE,LENEXA,KS,66219,0000,800,892,7957,1,
301081650,O,101000048,1,032414,000000000,BURLINGTON NORTHTOWN COMMUNITY CU,1002 SWIFT,NORTH KANSAS CITY,MO,64116,0000,816,474,5610,1,
301081676,O,101000048,1,030308,000000000,NORTHLAND TEACHERS COMMUNITY CU,6604 N. OAK TRAFFICWAY,GLADSTONE,MO,64118,0000,816,452,8375,1,
301081773,O,101000048,1,020212,000000000,HOLY ROSARY CU,533 CAMPBELL ST,KANSAS CITY,MO,64106,1284,816,221,2734,1,
301081786,O,101000048,1,052302,000000000,RAYTOWN-LEE'S SUMMIT COMMUNITY CU,10021 E.66TH TERR,RAYTOWN,MO,64133,0000,816,356,0791,1,
301088556,O,101000048,1,122211,000000000,BAYER CREDIT UNION,P O  BOX 4913,KANSAS CITY,MO,64120,0013,816,242,2133,1,
301089047,O,101000048,1,060116,000000000,UNITED LABOR CREDIT UNION,STE 41C,KANSAS CITY,MO,64133,0000,816,313,2848,1,
301170587,O,101000048,1,030707,000000000,HOME SAVINGS BANK,214 N. LINCOLN,CHANUTE,KS,66720,0000,620,431,1100,1,
301170642,O,101000048,2,031606,301171007,LANDMARK NATIONAL BANK,701 POYNTZ AVE,MANHATTAN,KS,66502,0031,785,565,2000,1,
301170668,O,101000048,1,060598,000000000,"GOLDEN BELT BANK, FSA",P O BOX 257,ELLIS,KS,67637,1612,785,726,3157,1,
301170707,O,101000048,1,111301,000000000,"THE LIBERTY SAVINGS ASSOCIATION, FSA",P.O. BOX 311,FORT SCOTT,KS,66701,0000,620,223,0300,1,
301170817,O,101000048,1,101315,000000000,EQUITY BANK,STE 100,WICHITA,KS,67207,0000,316,612,6010,1,
301170943,O,101000048,1,031207,000000000,"CITIZENS SAVINGS & LOAN ASSN, FSB",5151 S. 4TH STREET,LEAVENWORTH,KS,66048,0000,913,727,1040,1,
301170956,O,101000048,1,030805,000000000,"MUTUAL SAVINGS ASSN, FSA",BOX 949,LEAVENWORTH,KS,66048,2702,913,682,3491,1,
301170985,O,101000048,1,110912,000000000,LYONS FEDERAL BANK,200 E AVE S.,LYONS,KS,67554,0000,620,257,2316,1,
301171007,O,101000048,1,031606,000000000,LANDMARK NATIONAL BANK,701 POYNTZ AVE,MANHATTAN,KS,66502,0000,785,565,2000,1,
301171081,O,101000048,1,120505,000000000,BANK OF THE WEST,P.O. BOX 87003,LOS ANGELES,CA,90087,7003,323,727,3605,1,
